Volatility 3 Framework 2.11.0

Offset	Name
0xe60ddf9b3100	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\ShaderCache\index
0xe60ddf9b3290	\Program Files\WindowsApps\MicrosoftTeams_24215.1105.3082.1600_x64__8wekyb3d8bbwe\msvcp140_codecvt_ids.dll
0xe60ddf9b3420	\Windows\System32\en-GB\Windows.Security.Authentication.Web.Core.dll.mui
0xe60ddf9b35b0	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\a284960c04c9bcd1d23289321f222b5f\user32.dll.mui
0xe60ddf9b38d0	\$Directory
0xe60ddf9b3a60	\LOCAL\mojo.1232.4176.16838576536195643004
0xe60ddf9b3bf0	\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0xe60ddf9b40a0	\$Directory
0xe60ddf9b4230	\CMNotify
0xe60ddf9b43c0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_3
0xe60ddf9b4550	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_1
0xe60ddf9b46e0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_3
0xe60ddf9b4870	\Program Files\WindowsApps\MicrosoftTeams_24215.1105.3082.1600_x64__8wekyb3d8bbwe\boost_filesystem-vc142-mt-x64-1_84.dll
0xe60ddf9b4a00	\$Directory
0xe60ddf9b4d20	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_1
0xe60ddf9b4eb0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_0
0xe60ddf9b51d0	\Windows\System32\drivers\etc
0xe60ddf9b5680	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\ShaderCache\index
0xe60ddf9b5810	\LOCAL\mojo.1232.4176.16838576536195643004
0xe60ddf9b59a0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_0
0xe60ddf9b5cc0	\Program Files\WindowsApps\MicrosoftTeams_24215.1105.3082.1600_x64__8wekyb3d8bbwe\boost_thread-vc142-mt-x64-1_84.dll
0xe60ddf9b6300	\LOCAL\mojo.1232.4176.16689638095288089373
0xe60ddf9b6490	\LOCAL\mojo.8156.7304.2450433505756349732
0xe60ddf9b6620	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79
0xe60ddf9b6940	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
0xe60ddf9b6ad0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_2
0xe60ddf9b6c60	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
0xe60ddf9b7110	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79
0xe60ddf9b72a0	\LOCAL\mojo.8156.7304.6732955595992174613
0xe60ddf9b75c0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79
0xe60ddf9b7c00	\LOCAL\mojo.8156.7304.2450433505756349732
0xe60ddf9b80b0	\$Directory
0xe60ddf9b83d0	\Windows\System32\en-US\KernelBase.dll.mui
0xe60ddf9b8560	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79
0xe60ddf9b8a10	\LOCAL\mojo.1232.4176.16689638095288089373
0xe60ddf9b91e0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Sync Data\LevelDB\LOG
0xe60ddf9b9370	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Extension State\LOG
0xe60ddf9b9690	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\resources.pak
0xe60ddf9b9b40	\$Directory
0xe60ddf9b9cd0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\History
0xe60ddf9b9e60	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Top Sites
0xe60ddf9ba180	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Site Characteristics Database\LOG
0xe60ddf9ba310	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\LOG
0xe60ddf9ba4a0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Vpn Tokens
0xe60ddf9ba7c0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Nurturing\campaign_history
0xe60ddf9ba950	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Visited Links
0xe60ddf9bae00	\LOCAL\mojo.1232.4176.15522504643561103354
0xe60ddf9bb440	\LOCAL\mojo.1232.4176.15522504643561103354
0xe60ddf9bb5d0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\icudtl.dat
0xe60ddf9bba80	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\v8_context_snapshot.bin
0xe60ddf9bbc10	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\msedge_100_percent.pak
0xe60ddf9bbda0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\icudtl.dat
0xe60ddf9bc0c0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\msedge_200_percent.pak
0xe60ddf9bc250	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Web Data
0xe60ddf9bc700	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Subresource Filter\Indexed Rules\36\10.34.0.55\Ruleset Data
0xe60ddf9bc890	\$Directory
0xe60ddf9bd1f0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Sync Data\LevelDB\LOCK
0xe60ddf9bd9c0	\$Directory
0xe60ddf9bdb50	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Login Data
0xe60ddf9bdce0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Sync Data\LevelDB\MANIFEST-000009
0xe60ddf9be190	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
0xe60ddf9be320	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Sync Data\LevelDB\000005.ldb
0xe60ddf9be4b0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\LOG
0xe60ddf9be640	\$Directory
0xe60ddf9be960	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\History-journal
0xe60ddf9beaf0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Sync Data\LevelDB\000010.log
0xe60ddf9bec80	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\LOCK
0xe60ddf9bf130	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Extension State\LOCK
0xe60ddf9bf2c0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Favicons
0xe60ddf9bf450	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\SharedStorage
0xe60ddf9bf480	�￿�￿
0xe60ddf9bf5e0	\$Directory
0xe60ddf9bfa90	\$Directory
0xe60ddf9bfc20	\$Directory
0xe60ddf9bfdb0	\Windows\System32\drivers\etc
0xe60ddf9c0260	\$Directory
0xe60ddf9c03f0	\LOCAL\mojo.external_task_manager_1232
0xe60ddf9c0710	\Windows\System32\rasapi32.dll
0xe60ddf9c0d50	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\GraphiteDawnCache\data_1
0xe60ddf9c0ee0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\LOCK
0xe60ddf9c1200	\$Directory
0xe60ddf9c1390	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Safe Browsing\ChromeExtMalware.store.32_13370881685419203
0xe60ddf9c1520	\CMNotify
0xe60ddf9c2330	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Nurturing\campaign_history
0xe60ddf9c24c0	\$Directory
0xe60ddf9c2650	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\SharedStorage-wal
0xe60ddf9c27e0	\$Directory
0xe60ddf9c3c30	\$Directory
0xe60ddf9c4400	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Site Characteristics Database\LOCK
0xe60ddf9c4bd0	\$Directory
0xe60ddf9c4ef0	\$Directory
0xe60ddf9c5d00	\$Directory
0xe60ddf9c5e90	\$Directory
0xe60ddf9c6340	\Windows\System32\en-GB\Windows.Web.dll.mui
0xe60ddf9c6980	\$Directory
0xe60ddf9c6ca0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_1
0xe60ddf9c7150	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Site Characteristics Database\000011.log
0xe60ddf9c72e0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Shared Dictionary\cache\index-dir\the-real-index
0xe60ddf9c7600	\Windows\apppatch\DirectXApps.sdb
0xe60ddf9c7790	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Network\Cookies
0xe60ddf9c7920	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Network\Cookies
0xe60ddf9c7ab0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\PKIMetadata\13.0.0.0\manifest.json
0xe60ddf9c7c40	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\Trust Protection Lists\Sigma\Entities
0xe60ddf9c7dd0	\$Directory
0xe60ddf9c80f0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\Trust Protection Lists\Mu\CompatExceptions
0xe60ddf9c8410	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\OriginTrials\0.0.1.4\manifest.fingerprint
0xe60ddf9c85a0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_2
0xe60ddf9c8730	\$Directory
0xe60ddf9c88c0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_3
0xe60ddf9c8a50	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\ExtensionActivityComp
0xe60ddf9c8be0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\LOG
0xe60ddf9c8d70	\$Directory
0xe60ddf9c9090	\Windows\System32\dcntel.dll
0xe60ddf9c9220	\$Directory
0xe60ddf9c93b0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Edge Designer\1.0.0.20\manifest.fingerprint
0xe60ddf9c9540	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Autofill\4.0.1.3\manifest.json
0xe60ddf9c96d0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\EADPData Component\4.0.3.1\manifest.json
0xe60ddf9c9860	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Edge Notifications\0.0.0.37\manifest.fingerprint
0xe60ddf9c99f0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\SafetyTips\3041\manifest.json
0xe60ddf9c9b80	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\PKIMetadata\13.0.0.0\manifest.fingerprint
0xe60ddf9c9d10	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Autofill\4.0.1.3\manifest.fingerprint
0xe60ddf9c9ea0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\WorkspacesNavigationComponent\1.0.0.5\manifest.fingerprint
0xe60ddf9ca1c0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Site Characteristics Database\MANIFEST-000010
0xe60ddf9ca350	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\SafetyTips\3041\manifest.fingerprint
0xe60ddf9ca4e0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\EADPData Component\4.0.3.1\manifest.fingerprint
0xe60ddf9ca800	\$Directory
0xe60ddf9ca990	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Site Characteristics Database\MANIFEST-000010
0xe60ddf9cab20	\$Directory
0xe60ddf9cacb0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Site Characteristics Database\000005.ldb
0xe60ddf9cae40	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\libEGL.dll
0xe60ddf9cb2f0	\$Directory
0xe60ddf9cb480	\$Directory
0xe60ddf9cb610	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\Default\shared_proto_db\metadata\000015.log
0xe60ddf9cbac0	\Windows\System32\mf.dll
0xe60ddf9cbc50	\$Directory
0xe60ddf9cc100	\Windows\Prefetch\MSTEAMSUPDATE.EXE-52303C0D.pf
0xe60ddf9cc420	\$Directory
0xe60ddf9cc5b0	\Windows\System32\en-US\usosvc.dll.mui
0xe60ddf9cc740	\crashpad_8156_SERHYNPUJTDLOTVS
0xe60ddf9cc8d0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\hyphen-data\101.0.4906.0\manifest.json
0xe60ddf9cca60	\$Directory
0xe60ddf9ccbf0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\lockfile
0xe60ddf9cd0a0	\Windows\System32\verifier.dll
0xe60ddf9cd230	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\Crashpad\metadata
0xe60ddf9cd3c0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\WidevineCdm\4.10.2830.1\manifest.json
0xe60ddf9cd550	\Windows\System32\en-US\advapi32.dll.mui
0xe60ddf9cd6e0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\ShaderCache\data_1
0xe60ddf9cd870	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Edge Shopping\2.0.7404.0\manifest.json
0xe60ddf9cdb90	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\ShaderCache\data_1
0xe60ddf9cdd20	\Windows\Prefetch\MSEDGE.EXE-37D25FA7.pf
0xe60ddf9cdeb0	\$Directory
0xe60ddf9ce1d0	\CMApi
0xe60ddf9ce4f0	\Program Files\WindowsApps\Microsoft.HEVCVideoExtension_2.1.1803.0_x64__8wekyb3d8bbwe\x64\HEVCDECODER_STORE.dll
0xe60ddf9ce810	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy\S-1-5-21-2137864881-2530878059-532196947-1003.pckgdep
0xe60ddf9ce9a0	\Dev\Query
0xe60ddf9ceb30	\$Directory
0xe60ddf9cecc0	\$Directory
0xe60ddf9cf170	\$Directory
0xe60ddf9cf300	\$Directory
0xe60ddf9cf620	\$Directory
0xe60ddf9cf7b0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\ShaderCache\data_2
0xe60ddf9cfc60	\$Directory
0xe60ddf9d0110	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\d3dcompiler_47.dll
0xe60ddf9d02a0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\vk_swiftshader.dll
0xe60ddf9d0430	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\MANIFEST-000010
0xe60ddf9d05c0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\libGLESv2.dll
0xe60ddf9d08e0	\$Directory
0xe60ddf9d0a70	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\000012.log
0xe60ddf9d0c00	\$Directory
0xe60ddf9d0d90	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\EdgeEDrop\EdgeEDropSQLite.db
0xe60ddf9d13d0	\$Directory
0xe60ddf9d1a10	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79
0xe60ddf9d1ba0	\$Directory
0xe60ddf9d1ec0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Extension State\MANIFEST-000010
0xe60ddf9d21e0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\000012.log
0xe60ddf9d2500	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_1
0xe60ddf9d2690	\$Directory
0xe60ddf9d2820	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\000012.log
0xe60ddf9d2b40	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\MANIFEST-000010
0xe60ddf9d3310	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\000008.ldb
0xe60ddf9d34a0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79
0xe60ddf9d37c0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_0
0xe60ddf9d3c70	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\000011.ldb
0xe60ddf9d3e00	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_0
0xe60ddf9d4120	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\index
0xe60ddf9d42b0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\index
0xe60ddf9d4440	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\000012.log
0xe60ddf9d45d0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_1
0xe60ddf9d4a80	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Extension State\000011.log
0xe60ddf9d4da0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_3
0xe60ddf9d50c0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\000005.ldb
0xe60ddf9d5250	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\000008.ldb
0xe60ddf9d53e0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\ShaderCache\data_2
0xe60ddf9d5570	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\Locales\en-GB.pak
0xe60ddf9d5700	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Shared Dictionary\db
0xe60ddf9d5890	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\index
0xe60ddf9d5a20	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\index
0xe60ddf9d5bb0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_1
0xe60ddf9d5d40	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_3
0xe60ddf9d5ed0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_3
0xe60ddf9d61f0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\000007.ldb
0xe60ddf9d6380	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_0
0xe60ddf9d6510	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\v8_context_snapshot.bin
0xe60ddf9d66a0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\msedge_200_percent.pak
0xe60ddf9d6830	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_1
0xe60ddf9d69c0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\msedge_100_percent.pak
0xe60ddf9d6b50	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\resources.pak
0xe60ddf9d6ce0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\icudtl.dat
0xe60ddf9d6e70	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Safe Browsing Network\Safe Browsing Cookies
0xe60ddf9d7190	\$Directory
0xe60ddf9d7320	\Program Files\WindowsApps\MicrosoftTeams_24215.1105.3082.1600_x64__8wekyb3d8bbwe\desktop-assets\hashed-assets\runtime-7ec9cad7e32d94ab.js.gz
0xe60ddf9d74b0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Shared Dictionary\db
0xe60ddf9d7640	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_2
0xe60ddf9d77d0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Edge Travel\1.0.0.2\manifest.fingerprint
0xe60ddf9d7960	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_3
0xe60ddf9d7af0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Safe Browsing Network\Safe Browsing Cookies
0xe60ddf9d7c80	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_2
0xe60ddf9d8130	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_2
0xe60ddf9d82c0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_0
0xe60ddf9d8450	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_2
0xe60ddf9d85e0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\MANIFEST-000009
0xe60ddf9d8770	\AsyncConnectHlp
0xe60ddf9d8900	\$Directory
0xe60ddf9d8a90	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\index
0xe60ddf9d8db0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\LOG
0xe60ddf9d9260	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\LOCK
0xe60ddf9d9580	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_0
0xe60ddf9d9710	\$Directory
0xe60ddf9d98a0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\index
0xe60ddf9d9a30	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_0
0xe60ddf9d9bc0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_2
0xe60ddf9d9d50	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_3
0xe60ddf9da200	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\Default\Session Storage\000012.log
0xe60ddf9da840	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Network\Trust Tokens
0xe60ddf9da9d0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_1
0xe60ddf9dae80	\Windows\System32\aadWamExtension.dll
0xe60ddf9db1a0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Network\Trust Tokens
0xe60ddf9dbb00	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\000007.ldb
0xe60ddf9dbc90	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\ffmpeg.dll
0xe60ddf9dbe20	\$Directory
0xe60ddf9dc140	\$Directory
0xe60ddf9dc2d0	\Windows\System32\en-US\kernel32.dll.mui
0xe60ddf9dc460	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79
0xe60ddf9dc5f0	\ProgramData\Microsoft\Windows\UUS\State\_active.uusver
0xe60ddf9dc780	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\ExtensionActivityEdge
0xe60ddf9dcaa0	\$Directory
0xe60ddf9dcdc0	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\msedgewebview2.exe
0xe60ddf9dd270	\Windows\System32\drivers\etc
0xe60ddf9dd720	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\Locales\en-GB.pak
0xe60ddf9de080	\$Directory
0xe60ddf9de530	\$Directory
0xe60ddf9de850	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\000010.log
0xe60ddf9de9e0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\Default\Local Storage\leveldb\LOG
0xe60ddf9df340	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\Default\Local Storage\leveldb\LOCK
0xe60ddf9df980	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\a284960c04c9bcd1d23289321f222b5f\user32.dll.mui
0xe60ddf9dfb10	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\resources.pak
0xe60ddf9dfca0	\Windows\apppatch\DirectXApps.sdb
0xe60ddf9dfe30	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\Default\Login Data
0xe60ddfd4b1e0	\Windows\System32\winevt\Logs\Microsoft-Windows-Security-Mitigations%4KernelMode.evtx
0xe60ddfd4b370	\Windows\System32\en-GB\Windows.Web.dll.mui
0xe60ddfd4b690	\$Directory
0xe60ddfd4c310	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\heavy_ad_intervention_opt_out.db
0xe60ddfd4c950	\Endpoint
0xe60ddfd4d760	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\EdgeHubAppUsage\EdgeHubAppUsageSQLite.db
0xe60ddfd4da80	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Network\Reporting and NEL
0xe60ddfd4dc10	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\LOCK
0xe60ddfd4e0c0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Edge\User Data\Default\Network\Reporting and NEL
